instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
128069380,500271,MFSL,MAX FINANCIAL SERVICES,0,,0,0.05,1,EQ,BSE,BSE
128070916,500277,MIDINDIA,MID INDIA INDUSTRIES,0,,0,0.01,1,EQ,BSE,BSE
128071428,500279,MIRCELECTR,MIRC ELECTRONICS,0,,0,0.01,1,EQ,BSE,BSE
128071684,500280,CENTENKA,CENTURY ENKA,0,,0,0.05,1,EQ,BSE,BSE
128072964,500285,SPICEJET,SPICEJET,0,,0,0.01,1,EQ,BSE,BSE
128073732,500288,MOREPENLAB,MOREPEN LABORATORIES,0,,0,0.01,1,EQ,BSE,BSE
128074244,500290,MRF,MRF,0,,0,0.05,1,EQ,BSE,BSE
128074756,500292,HEIDELBERG,HEIDELBERGCEMENT INDIA,0,,0,0.05,1,EQ,BSE,BSE
128075268,500294,NCC,NCC,0,,0,0.05,1,EQ,BSE,BSE
128075524,500295,VEDL,VEDANTA,0,,0,0.05,1,EQ,BSE,BSE
128075780,500296,NAHARSPING,NAHAR SPINNING MILLS,0,,0,0.05,1,EQ,BSE,BSE
128076292,500298,NAPEROL,NAPEROL INVESTMENTS,0,,0,0.05,1,EQ,BSE,BSE
128076804,500300,GRASIM,GRASIM INDUSTRIES,0,,0,0.05,1,EQ,BSE,BSE
128077316,500302,PEL,PIRAMAL ENTERPRISES,0,,0,0.05,1,EQ,BSE,BSE
128077828,500304,NIITLTD,NIIT,0,,0,0.05,1,EQ,BSE,BSE
128078340,500306,JAYKAY,JAYKAY ENTERPRISES,0,,0,0.05,1,EQ,BSE,BSE
128078596,500307,NIRLON,NIRLON,0,,0,0.05,1,EQ,BSE,BSE
128079876,500312,ONGC,OIL AND NATURAL GAS CORPORATIO,0,,0,0.05,1,EQ,BSE,BSE
128080388,500314,ORIENTHOT,ORIENTAL HOTELS,0,,0,0.05,1,EQ,BSE,BSE
128081156,500317,OSWALAGRO,OSWAL AGRO MILLS,0,,0,0.01,1,EQ,BSE,BSE
128081668,500319,INDSUCR,INDIAN SUCROSE,0,,0,0.01,1,EQ,BSE,BSE
128082436,500322,PANCM,PANYAM CEMENTS & MINERAL INDUS,0,,0,0.05,1,EQ,BSE,BSE
128083204,500325,RELIANCE,RELIANCE INDUSTRIES,0,,0,0.05,1,EQ,BSE,BSE
128083716,500327,PILITA,PIL ITALICA LIFESTYLE,0,,0,0.01,1,EQ,BSE,BSE
128084484,500330,RAYMOND,RAYMOND,0,,0,0.05,1,EQ,BSE,BSE
128084740,500331,PIDILITIND,PIDILITE INDUSTRIES,0,,0,0.05,1,EQ,BSE,BSE
128085252,500333,PIXTRANS,PIX TRANSMISSIONS,0,,0,0.05,1,EQ,BSE,BSE
128085764,500335,BIRLACORPN,BIRLA CORPORATION,0,,0,0.05,1,EQ,BSE,BSE
128086020,500336,SURYAROSNI,SURYA ROSHNI,0,,0,0.05,1,EQ,BSE,BSE
128086276,500337,PRIMESECU,PRIME SECURITIES,0,,0,0.05,1,EQ,BSE,BSE
128086532,500338,PRSMJOHNSN,PRISM JOHNSON,0,,0,0.05,1,EQ,BSE,BSE
128086788,500339,RAIN,RAIN INDUSTRIES,0,,0,0.05,1,EQ,BSE,BSE
128087556,500342,PRUDMOULI,PRUDENTIAL SUGAR CORPORATION L,0,,0,0.01,1,EQ,BSE,BSE
128087812,500343,AMJLAND,AMJ LAND HOLDINGS,0,,0,0.01,1,EQ,BSE,BSE
128088580,500346,PUNJCOMMU,PUNJAB COMMUNICATIONS,0,,0,0.01,1,EQ,BSE,BSE
128089604,500350,RSWM,RSWM,0,,0,0.05,1,EQ,BSE,BSE
128090628,500354,RAJSREESUG,RAJSHREE SUGARS & CHEMICALS LT,0,,0,0.01,1,EQ,BSE,BSE
128090884,500355,RALLIS,RALLIS INDIA,0,,0,0.05,1,EQ,BSE,BSE
128091140,500356,RAMANEWS,SHREE RAMA NEWSPRINT,0,,0,0.01,1,EQ,BSE,BSE
128091396,500357,RAMAPPR-B,RAMA PAPER MILLS,0,,0,0.01,1,EQ,BSE,BSE
128092164,500360,RAPICUT,RAPICUT CARBIDES,0,,0,0.05,1,EQ,BSE,BSE
128093444,500365,WELSPLSOL,WELSPUN SPECIALTY SOLUTIONS LI,0,,0,0.01,1,EQ,BSE,BSE
128093956,500367,RUBFILA,RUBFILA INTERNATIONAL,0,,0,0.01,1,EQ,BSE,BSE
128094212,500368,PATANJALI,PATANJALI FOODS,0,,0,0.05,1,EQ,BSE,BSE
128094724,500370,SALORAINTL,SALORA INTERNATIONAL,0,,0,0.01,1,EQ,BSE,BSE
128096772,500378,JINDALSAW,JINDAL SAW,0,,0,0.05,1,EQ,BSE,BSE
128097284,500380,JKLAKSHMI,JK LAKSHMI CEMENT,0,,0,0.05,1,EQ,BSE,BSE
128099076,500387,SHREECEM,SHREE CEMENT,0,,0,0.05,1,EQ,BSE,BSE
128099332,500388,SKPMIL,SHREE KRISHNA PAPER MILLS & IN,0,,0,0.01,1,EQ,BSE,BSE
128099844,500390,RELINFRA,RELIANCE INFRASTRUCTURE,0,,0,0.05,1,EQ,BSE,BSE
128102404,500400,TATAPOWER,TATA POWER CO.LTD.,0,,0,0.05,1,EQ,BSE,BSE
128102916,500402,SPMLINFRA,SPML INFRA,0,,0,0.05,1,EQ,BSE,BSE
128103172,500403,SUNDRMFAST,SUNDRAM FASTENERS,0,,0,0.05,1,EQ,BSE,BSE
128103428,500404,SUNFLAG,SUNFLAG IRON & STEEL CO.LTD.,0,,0,0.05,1,EQ,BSE,BSE
128103684,500405,SPLPETRO,SUPREME PETROCHEM,0,,0,0.05,1,EQ,BSE,BSE
128104196,500407,SWARAJENG,SWARAJ ENGINES,0,,0,0.05,1,EQ,BSE,BSE
128104452,500408,TATAELXSI,TATA ELXSI,0,,0,0.05,1,EQ,BSE,BSE
128104964,500410,ACC,ACC,0,,0,0.05,1,EQ,BSE,BSE
128105220,500411,THERMAX,THERMAX,0,,0,0.05,1,EQ,BSE,BSE
128105476,500412,TIRUMALCHM,THIRUMALAI CHEMICALS,0,,0,0.05,1,EQ,BSE,BSE
128105732,500413,THOMASCOOK,THOMAS COOK (INDIA),0,,0,0.05,1,EQ,BSE,BSE
128105988,500414,TIMEX,TIMEX GROUP INDIA,0,,0,0.05,1,EQ,BSE,BSE
128107012,500418,TOKYOPLAST,TOKYO PLAST INTERNATIONAL,0,,0,0.05,1,EQ,BSE,BSE
128107524,500420,TORNTPHARM,TORRENT PHARMACEUTICALS,0,,0,0.05,1,EQ,BSE,BSE
128107780,500421,TPINDIA,TPI INDIA,0,,0,0.01,1,EQ,BSE,BSE
128108036,500422,TRANSCHEM,TRANSCHEM,0,,0,0.01,1,EQ,BSE,BSE
128108804,500425,AMBUJACEM,AMBUJA CEMENTS,0,,0,0.05,1,EQ,BSE,BSE
128109060,500426,UTLINDS,UTL INDUSTRIES,0,,0,0.01,1,EQ,BSE,BSE
128109828,500429,UNIENTER,UNIPHOS ENTERPRISES,0,,0,0.05,1,EQ,BSE,BSE
128112388,500439,VHL,VARDHMAN HOLDINGS,0,,0,0.05,1,EQ,BSE,BSE
128112644,500440,HINDALCO,HINDALCO INDUSTRIES,0,,0,0.05,1,EQ,BSE,BSE
128113668,500444,WSTCSTPAPR,WEST COAST PAPER MILLS,0,,0,0.05,1,EQ,BSE,BSE
128114948,500449,HOCL,HINDUSTAN ORGANIC CHEMICALS LT,0,,0,0.01,1,EQ,BSE,BSE
128115204,500450,MPILCORPL,MPIL CORPORATION,0,,0,0.05,1,EQ,BSE,BSE
128116740,500456,PASUPTAC,PASUPATI ACRYLON,0,,0,0.01,1,EQ,BSE,BSE
128117252,500458,KORE,KORE FOODS,0,,0,0.01,1,EQ,BSE,BSE
128117508,500459,PGHH,PROCTER & GAMBLE HYGIENE & HEA,0,,0,0.05,1,EQ,BSE,BSE
128117764,500460,MUKANDLTD,MUKAND,0,,0,0.05,1,EQ,BSE,BSE
128118532,500463,BBOX,BLACK BOX,0,,0,0.05,1,EQ,BSE,BSE
128118788,500464,UCAL,UCAL,0,,0,0.05,1,EQ,BSE,BSE
128119556,500467,HARRMALAYA,HARRISONS MALAYALAM,0,,0,0.05,1,EQ,BSE,BSE
128120068,500469,FEDERALBNK,FEDERAL BANK,0,,0,0.05,1,EQ,BSE,BSE
128120324,500470,TATASTEEL,TATA STEEL,0,,0,0.05,1,EQ,BSE,BSE
128120836,500472,SKFINDIA,SKF INDIA,0,,0,0.05,1,EQ,BSE,BSE
128122116,500477,ASHOKLEY,ASHOK LEYLAND,0,,0,0.05,1,EQ,BSE,BSE
128122884,500480,CUMMINSIND,CUMMINS INDIA,0,,0,0.05,1,EQ,BSE,BSE
128123652,500483,TATACOMM,TATA COMMUNICATIONS,0,,0,0.05,1,EQ,BSE,BSE
128124932,500488,ABBOTINDIA,ABBOTT INDIA,0,,0,0.05,1,EQ,BSE,BSE
128125444,500490,BAJAJHLDNG,BAJAJ HOLDINGS & INVESTMENT LT,0,,0,0.05,1,EQ,BSE,BSE
128126212,500493,BHARATFORG,BHARAT FORGE,0,,0,0.05,1,EQ,BSE,BSE
128126724,500495,ESCORTS,ESCORTS KUBOTA,0,,0,0.05,1,EQ,BSE,BSE
128128004,500500,HINDMOTORS,HINDUSTAN MOTORS,0,,0,0.01,1,EQ,BSE,BSE
128130564,500510,LT,LARSEN & TOUBRO,0,,0,0.05,1,EQ,BSE,BSE
128133124,500520,M&M,MAHINDRA & MAHINDRA,0,,0,0.05,1,EQ,BSE,BSE
128135684,500530,BOSCHLTD,BOSCH,0,,0,0.05,1,EQ,BSE,BSE
128140036,500547,BPCL,BHARAT PETROLEUM CORPORATION L,0,,0,0.05,1,EQ,BSE,BSE
128140804,500550,SIEMENS,SIEMENS,0,,0,0.05,1,EQ,BSE,BSE
128145924,500570,TATAMOTORS,TATA MOTORS,0,,0,0.05,1,EQ,BSE,BSE
128147204,500575,VOLTAS,VOLTAS,0,,0,0.05,1,EQ,BSE,BSE
128158724,500620,GESHIP,GREAT EASTERN SHIPPING CO.LTD.,0,,0,0.05,1,EQ,BSE,BSE
128165124,500645,DEEPAKFERT,DEEPAK FERTILISERS & PETROCHEM,0,,0,0.05,1,EQ,BSE,BSE
128166404,500650,EXCELINDUS,EXCEL INDUSTRIES,0,,0,0.05,1,EQ,BSE,BSE
128167684,500655,GRWRHITECH,GARWARE HI-TECH FILMS,0,,0,0.05,1,EQ,BSE,BSE
128168964,500660,GLAXO,GLAXOSMITHKLINE PHARMACEUTICAL,0,,0,0.05,1,EQ,BSE,BSE
128171524,500670,GNFC,GUJARAT NARMADA VALLEY FERTILI,0,,0,0.05,1,EQ,BSE,BSE
128172036,500672,NOVARTIND,NOVARTIS INDIA,0,,0,0.05,1,EQ,BSE,BSE
128172548,500674,SANOFI,SANOFI INDIA,0,,0,0.05,1,EQ,BSE,BSE
128174084,500680,PFIZER,PFIZER,0,,0,0.05,1,EQ,BSE,BSE
128176644,500690,GSFC,GUJARAT STATE FERTILIZERS & CH,0,,0,0.05,1,EQ,BSE,BSE
128178180,500696,HINDUNILVR,HINDUSTAN UNILEVER,0,,0,0.05,1,EQ,BSE,BSE
128181764,500710,AKZOINDIA,AKZO NOBEL INDIA,0,,0,0.05,1,EQ,BSE,BSE
128186884,500730,NOCIL,NOCIL,0,,0,0.05,1,EQ,BSE,BSE
128197124,500770,TATACHEM,TATA CHEMICALS,0,,0,0.05,1,EQ,BSE,BSE
128198916,500777,TNPETRO,TAMILNADU PETROPRODUCTS,0,,0,0.01,1,EQ,BSE,BSE
128199684,500780,ZUARIIND,ZUARI INDUSTRIES,0,,0,0.05,1,EQ,BSE,BSE
128202244,500790,NESTLEIND,NESTLE INDIA,0,,0,0.05,1,EQ,BSE,BSE
128204804,500800,TATACONSUM,TATA CONSUMER PRODUCTS,0,,0,0.05,1,EQ,BSE,BSE
128209924,500820,ASIANPAINT,ASIAN PAINTS,0,,0,0.05,1,EQ,BSE,BSE
128211204,500825,BRITANNIA,BRITANNIA INDUSTRIES,0,,0,0.05,1,EQ,BSE,BSE
128212484,500830,COLPAL,COLGATE-PALMOLIVE (INDIA),0,,0,0.05,1,EQ,BSE,BSE
128215044,500840,EIHOTEL,EIH,0,,0,0.05,1,EQ,BSE,BSE
128217604,500850,INDHOTEL,INDIAN HOTELS CO.LTD.,0,,0,0.05,1,EQ,BSE,BSE
128222724,500870,CASTROLIND,CASTROL INDIA,0,,0,0.05,1,EQ,BSE,BSE
128224004,500875,ITC,ITC,0,,0,0.05,1,EQ,BSE,BSE
128224516,500877,APOLLOTYRE,APOLLO TYRES,0,,0,0.05,1,EQ,BSE,BSE
128224772,500878,CEATLTD,CEAT,0,,0,0.05,1,EQ,BSE,BSE
128240644,500940,FINPIPE,FINOLEX INDUSTRIES,0,,0,0.05,1,EQ,BSE,BSE
128284164,501110,SUNRINV,SUNRISE INDUSTRIAL TRADERS,0,,0,0.01,1,EQ,BSE,BSE
128284420,501111,ZGOLDINV,GOLD ROCK INVESTMENTS,0,,0,0.01,1,EQ,BSE,BSE
128292868,501144,PEOPLIN,PEOPLES INVESTMENTS,0,,0,0.01,1,EQ,BSE,BSE
128293892,501148,DSINVEST,DALAL STREET INVESTMENTS,0,,0,0.05,1,EQ,BSE,BSE
128294404,501150,CENTRUM,CENTRUM CAPITAL,0,,0,0.01,1,EQ,BSE,BSE
128322820,501261,KRATOSENER,KRATOS ENERGY & INFRASTRUCTURE,0,,0,0.05,1,EQ,BSE,BSE
128325124,501270,ANTARIKSH,ANTARIKSH INDUSTRIES,0,,0,0.01,1,EQ,BSE,BSE
128331524,501295,IITL,INDUSTRIAL INVESTMENT TRUST LT,0,,0,0.05,1,EQ,BSE,BSE
128332292,501298,INDPRUD,INDUSTRIAL & PRUDENTIAL INVEST,0,,0,0.05,1,EQ,BSE,BSE
128333060,501301,TATAINVEST,TATA INVESTMENT CORPORATION LT,0,,0,0.05,1,EQ,BSE,BSE
128335620,501311,JAYBHCR,JAYABHARAT CREDIT,0,,0,0.01,1,EQ,BSE,BSE
128336388,501314,PRISMX,PRISMX GLOBAL VENTURES,0,,0,0.01,1,EQ,BSE,BSE
128343812,501343,MOTOGENFIN,MOTOR & GENERAL FINANCE,0,,0,0.01,1,EQ,BSE,BSE
128345860,501351,RAPIDIN,RAPID INVESTMENTS,0,,0,0.05,1,EQ,BSE,BSE
128350724,501370,WALCHPF,WALCHAND PEOPLEFIRST,0,,0,0.05,1,EQ,BSE,BSE
128354820,501386,ZSWASTSA,SWASTIK SAFE DEPOSIT & INVESTM,0,,0,0.01,1,EQ,BSE,BSE
128356100,501391,WHBRADY,W.H.BRADY & CO.LTD.,0,,0,0.05,1,EQ,BSE,BSE
128363780,501421,TECHNVISN,TECHNVISION VENTURES,0,,0,0.05,1,EQ,BSE,BSE
128364292,501423,SHAILY,SHAILY ENGINEERING PLASTICS LT,0,,0,0.05,1,EQ,BSE,BSE
128364804,501425,BBTC,BOMBAY BURMAH TRADING CORP.LTD,0,,0,0.05,1,EQ,BSE,BSE
128366084,501430,BOMBCYC,BOMBAY CYCLE & MOTOR AGENCY LT,0,,0,0.05,1,EQ,BSE,BSE
128372484,501455,GREAVESCOT,GREAVES COTTON,0,,0,0.05,1,EQ,BSE,BSE
128378116,501477,MULLER,MULLER & PHIPPS (INDIA),0,,0,0.05,1,EQ,BSE,BSE
128415236,501622,AMALGAM,AMALGAMATED ELECTRICITY CO.LTD,0,,0,0.01,1,EQ,BSE,BSE
128417284,501630,ANANDPROJ,ANAND PROJECTS,0,,0,0.01,1,EQ,BSE,BSE
128435204,501700,INDIANVSH,INDIANIVESH,0,,0,0.01,1,EQ,BSE,BSE
128468740,501831,COASTCORP,COASTAL CORPORATION,0,,0,0.05,1,EQ,BSE,BSE
128469252,501833,CHOWGULSTM,CHOWGULE STEAMSHIPS,0,,0,0.01,1,EQ,BSE,BSE
128473092,501848,GLOBOFFS,GLOBAL OFFSHORE SERVICES,0,,0,0.01,1,EQ,BSE,BSE
128515844,502015,ASIIL,ASI INDUSTRIES,0,,0,0.01,1,EQ,BSE,BSE
128535044,502090,SAGCEM,SAGAR CEMENTS,0,,0,0.05,1,EQ,BSE,BSE
128546052,502133,HEMACEM,HEMADRI CEMENTS,0,,0,0.05,1,EQ,BSE,BSE
128547076,502137,DECCANCE,DECCAN CEMENTS,0,,0,0.05,1,EQ,BSE,BSE
128552196,502157,MANGLMCEM,MANGALAM CEMENT,0,,0,0.05,1,EQ,BSE,BSE
128555012,502168,NCLIND,NCL INDUSTRIES,0,,0,0.05,1,EQ,BSE,BSE
128556804,502175,SAURASHCEM,SAURASHTRA CEMENT,0,,0,0.05,1,EQ,BSE,BSE
128558084,502180,SHREDIGCEM,SHREE DIGVIJAY CEMENT CO.LTD.,0,,0,0.05,1,EQ,BSE,BSE
128568068,502219,BORORENEW,BOROSIL RENEWABLES,0,,0,0.05,1,EQ,BSE,BSE
128576004,502250,LERTHAI,LERTHAI FINANCE,0,,0,0.05,1,EQ,BSE,BSE
128583940,502281,TRIVENIGQ,TRIVENI GLASS,0,,0,0.01,1,EQ,BSE,BSE
128587268,502294,NILACHAL,NILACHAL REFRACTORIES,0,,0,0.01,1,EQ,BSE,BSE
128596484,502330,ANDHRAPAP,ANDHRA PAPER,0,,0,0.05,1,EQ,BSE,BSE
128602884,502355,BALKRISIND,BALKRISHNA INDUSTRIES,0,,0,0.05,1,EQ,BSE,BSE
128619524,502420,ORIENTPPR,ORIENT PAPER & INDUSTRIES,0,,0,0.01,1,EQ,BSE,BSE
128625924,502445,CITADEL,CITADEL REALTY AND DEVELOPERS,0,,0,0.01,1,EQ,BSE,BSE
128627204,502450,SESHAPAPER,SESHASAYEE PAPER & BOARDS,0,,0,0.05,1,EQ,BSE,BSE
128662276,502587,NATHIND,NATH INDUSTRIES,0,,0,0.01,1,EQ,BSE,BSE
128662788,502589,VAPIENTER,VAPI ENTERPRISE,0,,0,0.05,1,EQ,BSE,BSE
128721924,502820,DCM,DCM,0,,0,0.01,1,EQ,BSE,BSE
128729604,502850,ZGAEKWAR,GAEKWAR MILLS,0,,0,0.01,1,EQ,BSE,BSE
128733444,502865,FORBESCO,FORBES & COMPANY,0,,0,0.05,1,EQ,BSE,BSE
128735492,502873,HPCOTTON,H.P.COTTON TEXTILE MILLS,0,,0,0.05,1,EQ,BSE,BSE
128740612,502893,UNITEDINT,UNITED INTERACTIVE,0,,0,0.05,1,EQ,BSE,BSE
128742660,502901,JAMSHRI,JAMSHRI REALTY,0,,0,0.05,1,EQ,BSE,BSE
128750852,502933,KATRSPG,KATARE SPINNING MILLS,0,,0,0.05,1,EQ,BSE,BSE
128751876,502937,KESORAMIND,KESORAM INDUSTRIES,0,,0,0.05,1,EQ,BSE,BSE
128757252,502958,LAKSHMIMIL,LAKSHMI MILLS COMPANY,0,,0,0.05,1,EQ,BSE,BSE
128764420,502986,VTL,VARDHMAN TEXTILES,0,,0,0.05,1,EQ,BSE,BSE
128775940,503031,PENINLAND,PENINSULA LAND,0,,0,0.01,1,EQ,BSE,BSE
128791556,503092,PASUSPG,PASUPATI SPG.& WVG.MILLS,0,,0,0.01,1,EQ,BSE,BSE
128793604,503100,PHOENIXLTD,THE PHOENIX MILLS,0,,0,0.05,1,EQ,BSE,BSE
128793860,503101,MARATHON,MARATHON NEXTGEN REALTY,0,,0,0.05,1,EQ,BSE,BSE
128800516,503127,RAJABAH,RAJA BAHADUR INTERNATIONAL,0,,0,0.05,1,EQ,BSE,BSE
128809476,503162,RELCHEMQ,RELIANCE CHEMOTEX INDUSTRIES L,0,,0,0.05,1,EQ,BSE,BSE
128811268,503169,RUBYMILLS,RUBY MILLS,0,,0,0.05,1,EQ,BSE,BSE
128826628,503229,SIMPLXREA,SIMPLEX REALTY,0,,0,0.05,1,EQ,BSE,BSE
128847364,503310,SWANENERGY,SWAN ENERGY,0,,0,0.05,1,EQ,BSE,BSE
128857348,503349,VICTMILL,VICTORIA MILLS,0,,0,0.05,1,EQ,BSE,BSE
128927236,503622,ZSVTRADI,S.V.TRADING & AGENCIES,0,,0,0.01,1,EQ,BSE,BSE
128927748,503624,ZSVARAJT,SVARAJ TRADING & AGENCIES,0,,0,0.01,1,EQ,BSE,BSE
128928260,503626,KSHITIJ,KSHITIZ INVESTMENT,0,,0,0.01,1,EQ,BSE,BSE
128930564,503635,SALSAIN,SHREE SALASAR INVESTMENT,0,,0,0.01,1,EQ,BSE,BSE
128931588,503639,INDSOYA,INDSOYA,0,,0,0.01,1,EQ,BSE,BSE
128932100,503641,ZODIACVEN,ZODIAC VENTURES,0,,0,0.01,1,EQ,BSE,BSE
128936196,503657,VEERENRGY,VEER ENERGY & INFRASTRUCTURE L,0,,0,0.01,1,EQ,BSE,BSE
128936708,503659,SW1,SW INVESTMENTS,0,,0,0.01,1,EQ,BSE,BSE
128937732,503663,TILAK,TILAK VENTURES,0,,0,0.01,1,EQ,BSE,BSE
128939268,503669,KKFIN,K K FINCORP,0,,0,0.01,1,EQ,BSE,BSE
128939780,503671,UNIJOLL,UNIJOLLY INVESTMENTS CO.LTD.,0,,0,0.01,1,EQ,BSE,BSE
128940804,503675,WAGEND,WAGEND INFRA VENTURE,0,,0,0.01,1,EQ,BSE,BSE
128942340,503681,ELCIDIN,ELCID INVESTMENTS,0,,0,0.01,1,EQ,BSE,BSE
128943364,503685,MEDIAONE,MEDIAONE GLOBAL ENTERTAINMENT,0,,0,0.01,1,EQ,BSE,BSE
128944388,503689,HEALINV,HEALTHY INVESTMENTS,0,,0,0.01,1,EQ,BSE,BSE
128946180,503696,SHRENTI,SHREENATH INVESTMENTS CO.LTD.,0,,0,0.01,1,EQ,BSE,BSE
128952836,503722,BANSWRAS,BANSWARA SYNTEX,0,,0,0.05,1,EQ,BSE,BSE
128965636,503772,MODWOOL,MODELLA WOOLLENS,0,,0,0.01,1,EQ,BSE,BSE
128966660,503776,MODIPON,MODIPON,0,,0,0.01,1,EQ,BSE,BSE
128973828,503804,SHRIDINE,SHRI DINESH MILLS,0,,0,0.05,1,EQ,BSE,BSE
128974340,503806,SRF,SRF,0,,0,0.05,1,EQ,BSE,BSE
128975620,503811,SIYSIL,SIYARAM SILK MILLS,0,,0,0.05,1,EQ,BSE,BSE
128976900,503816,SWADPOL,SWADESHI POLYTEX,0,,0,0.05,1,EQ,BSE,BSE
128982276,503837,SHRAJSYNQ,SHREE RAJASTHAN SYNTEX,0,,0,0.01,1,EQ,BSE,BSE
128996612,503893,ZSATYASL,SATYAM SILK MILLS,0,,0,0.01,1,EQ,BSE,BSE
129013764,503960,BBL,BHARAT BIJLEE,0,,0,0.05,1,EQ,BSE,BSE
129024004,504000,ELPROINTL,ELPRO INTERNATIONAL,0,,0,0.01,1,EQ,BSE,BSE
129033220,504036,HIRECT,HIND RECTIFIERS,0,,0,0.05,1,EQ,BSE,BSE
129038852,504058,NIPPOBATRY,INDO-NATIONAL,0,,0,0.05,1,EQ,BSE,BSE
129041156,504067,ZENSARTECH,ZENSAR TECHNOLOGIES,0,,0,0.05,1,EQ,BSE,BSE
129043460,504076,JYOTI,JYOTI,0,,0,0.01,1,EQ,BSE,BSE
129044484,504080,JSLINDL,JSL INDUSTRIES,0,,0,0.05,1,EQ,BSE,BSE
129045508,504084,KAYCEEI,KAYCEE INDUSTRIES,0,,0,0.05,1,EQ,BSE,BSE
129047556,504092,INDOKEM,INDOKEM,0,,0,0.01,1,EQ,BSE,BSE
129047812,504093,PANAENERG,PANASONIC ENERGY INDIA COMPANY,0,,0,0.05,1,EQ,BSE,BSE
129052676,504112,NELCO,NELCO,0,,0,0.05,1,EQ,BSE,BSE
129057796,504132,PERMAGN,PERMANENT MAGNETS,0,,0,0.05,1,EQ,BSE,BSE
129069060,504176,HIGHENE,HIGH ENERGY BATTERIES (INDIA),0,,0,0.05,1,EQ,BSE,BSE
129070084,504180,STDBAT,STANDARD BATTERIES,0,,0,0.05,1,EQ,BSE,BSE
129078276,504212,UNIVCABLES,UNIVERSAL CABLES,0,,0,0.05,1,EQ,BSE,BSE
129080324,504220,WSI,W.S.INDUSTRIES (INDIA),0,,0,0.05,1,EQ,BSE,BSE
129085444,504240,DLTNCBL,DELTON CABLES,0,,0,0.05,1,EQ,BSE,BSE
129090052,504258,LAKSELEC,LAKSHMI ELECTRICAL CONTROL SYS,0,,0,0.05,1,EQ,BSE,BSE
129097220,504286,DELTAMAGNT,DELTA MANUFACTURING,0,,0,0.01,1,EQ,BSE,BSE
129111044,504340,CONFINT,CONFIDENCE FINANCE AND TRADING,0,,0,0.01,1,EQ,BSE,BSE
129111300,504341,RELTD,RAVINDRA ENERGY,0,,0,0.01,1,EQ,BSE,BSE
129112580,504346,GDTRAGN,G.D.TRADING & AGENCIES,0,,0,0.01,1,EQ,BSE,BSE
129113860,504351,EMPOWER,EMPOWER INDIA,0,,0,0.01,1,EQ,BSE,BSE
129115140,504356,ZMULTIPU,MULTIPURPOSE TRADING & AGENCIE,0,,0,0.01,1,EQ,BSE,BSE
129117444,504365,RIDHISYN,RIDHI SYNTHETICS,0,,0,0.01,1,EQ,BSE,BSE
129118468,504369,GRANDMA,GRANDMA TRADING & AGENCIES,0,,0,0.01,1,EQ,BSE,BSE
129120772,504378,NYSSACORP,NYSSA CORPORATION,0,,0,0.01,1,EQ,BSE,BSE
129121284,504380,FLOMIC,FLOMIC GLOBAL LOGISTICS LIMITE,0,,0,0.01,1,EQ,BSE,BSE
129124356,504392,KRISHNA,KRISHNA VENTURES,0,,0,0.01,1,EQ,BSE,BSE
129125636,504397,GANHOLD,GANESH HOLDINGS,0,,0,0.05,1,EQ,BSE,BSE
129178884,504605,UNIABEXAL,UNI ABEX ALLOY PRODUCTS,0,,0,0.05,1,EQ,BSE,BSE
129181188,504614,SARDAEN,SARDA ENERGY & MINERALS,0,,0,0.05,1,EQ,BSE,BSE
129189380,504646,BGWTATO,BHAGWATI AUTOCAST,0,,0,0.05,1,EQ,BSE,BSE
129189892,504648,BOMBWIR,BOMBAY WIRE ROPES,0,,0,0.01,1,EQ,BSE,BSE
129211140,504731,IBRIGST,INDIAN BRIGHT STEEL CO.LTD.,0,,0,0.05,1,EQ,BSE,BSE
129213700,504741,INDIANHUME,INDIAN HUME PIPE CO.LTD.,0,,0,0.05,1,EQ,BSE,BSE
129225220,504786,INVPRECQ,INVESTMENT & PRECISION CASTING,0,,0,0.05,1,EQ,BSE,BSE
129231364,504810,INFORTEC,INFORMED TECHNOLOGIES INDIA LT,0,,0,0.01,1,EQ,BSE,BSE
129239044,504840,KAIRA,KAIRA CAN CO.LTD.,0,,0,0.05,1,EQ,BSE,BSE
129249028,504879,ORIENTCER,ORIENT CERATECH,0,,0,0.01,1,EQ,BSE,BSE
129249796,504882,NATIONSTD,NATIONAL STANDARD (INDIA),0,,0,0.05,1,EQ,BSE,BSE
129255172,504903,RATHIST,RATHI STEEL & POWER,0,,0,0.01,1,EQ,BSE,BSE
129256452,504908,DUNCANENG,DUNCAN ENGINEERING,0,,0,0.05,1,EQ,BSE,BSE
129259012,504918,SANDUMA,SANDUR MANGANESE & IRON ORES L,0,,0,0.05,1,EQ,BSE,BSE
129269508,504959,STOVACQ,STOVEC INDUSTRIES,0,,0,0.05,1,EQ,BSE,BSE
129270020,504961,TATAYODOGA,TAYO ROLLS,0,,0,0.05,1,EQ,BSE,BSE
129273092,504973,CHOLAHLDNG,CHOLAMANDALAM FINANCIAL HOLDIN,0,,0,0.05,1,EQ,BSE,BSE
129276932,504988,ZWELCAST,WELCAST STEELS,0,,0,0.05,1,EQ,BSE,BSE
129282564,505010,AUTOAXLES,AUTOMOTIVE AXLES,0,,0,0.05,1,EQ,BSE,BSE
